,Title,Date,day_of_week,month,Shows,len,title,season,episode,Unnamed: 0,show_id,type,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Unnamed: 0.1,tconst,titleType,primaryTitle,isAdult,startYear,endYear,runtimeMinutes,genres
1341,Friends: Season 3: The One The Morning After,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One The Morning After']",3.0,Friends, Season 3, The One The Morning After,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1342,Friends: Season 3: The One The Morning After,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One The Morning After']",3.0,Friends, Season 3, The One The Morning After,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1343,Friends: Season 3: The One The Morning After,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One The Morning After']",3.0,Friends, Season 3, The One The Morning After,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1344,Friends: Season 3: The One Where Ross & Rachel Take a Break,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One Where Ross & Rachel Take a Break']",3.0,Friends, Season 3, The One Where Ross & Rachel Take a Break,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1345,Friends: Season 3: The One Where Ross & Rachel Take a Break,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One Where Ross & Rachel Take a Break']",3.0,Friends, Season 3, The One Where Ross & Rachel Take a Break,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1346,Friends: Season 3: The One Where Ross & Rachel Take a Break,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One Where Ross & Rachel Take a Break']",3.0,Friends, Season 3, The One Where Ross & Rachel Take a Break,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1347,Friends: Season 3: The One with Phoebe's Ex-Partner,2020-06-16,Tuesday,June,"['Friends', ' Season 3', "" The One with Phoebe's Ex-Partner""]",3.0,Friends, Season 3, The One with Phoebe's Ex-Partner,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1348,Friends: Season 3: The One with Phoebe's Ex-Partner,2020-06-16,Tuesday,June,"['Friends', ' Season 3', "" The One with Phoebe's Ex-Partner""]",3.0,Friends, Season 3, The One with Phoebe's Ex-Partner,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1349,Friends: Season 3: The One with Phoebe's Ex-Partner,2020-06-16,Tuesday,June,"['Friends', ' Season 3', "" The One with Phoebe's Ex-Partner""]",3.0,Friends, Season 3, The One with Phoebe's Ex-Partner,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1350,Friends: Season 3: The One Where Monica & Richard Are Just Friends,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One Where Monica & Richard Are Just Friends']",3.0,Friends, Season 3, The One Where Monica & Richard Are Just Friends,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1351,Friends: Season 3: The One Where Monica & Richard Are Just Friends,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One Where Monica & Richard Are Just Friends']",3.0,Friends, Season 3, The One Where Monica & Richard Are Just Friends,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1352,Friends: Season 3: The One Where Monica & Richard Are Just Friends,2020-06-16,Tuesday,June,"['Friends', ' Season 3', ' The One Where Monica & Richard Are Just Friends']",3.0,Friends, Season 3, The One Where Monica & Richard Are Just Friends,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1353,Friends: Season 3: The One with All the Jealousy,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with All the Jealousy']",3.0,Friends, Season 3, The One with All the Jealousy,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1354,Friends: Season 3: The One with All the Jealousy,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with All the Jealousy']",3.0,Friends, Season 3, The One with All the Jealousy,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1355,Friends: Season 3: The One with All the Jealousy,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with All the Jealousy']",3.0,Friends, Season 3, The One with All the Jealousy,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1356,Friends: Season 3: The One Where Chandler Can't Remember Which Sister,2020-06-15,Monday,June,"['Friends', ' Season 3', "" The One Where Chandler Can't Remember Which Sister""]",3.0,Friends, Season 3, The One Where Chandler Can't Remember Which Sister,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1357,Friends: Season 3: The One Where Chandler Can't Remember Which Sister,2020-06-15,Monday,June,"['Friends', ' Season 3', "" The One Where Chandler Can't Remember Which Sister""]",3.0,Friends, Season 3, The One Where Chandler Can't Remember Which Sister,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1358,Friends: Season 3: The One Where Chandler Can't Remember Which Sister,2020-06-15,Monday,June,"['Friends', ' Season 3', "" The One Where Chandler Can't Remember Which Sister""]",3.0,Friends, Season 3, The One Where Chandler Can't Remember Which Sister,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1359,Modern Family: Season 3: Disneyland,2020-06-15,Monday,June,"['Modern Family', ' Season 3', ' Disneyland']",3.0,Modern Family, Season 3, Disneyland,53270.0,,,,,,,,,,,,3129925.0,tt1442437,show,Modern Family,0.0,2009,2020,22.0,"Comedy,Drama,Romance"
1360,"Modern Family: Season 3: Planes, Trains & Cars",2020-06-15,Monday,June,"['Modern Family', ' Season 3', ' Planes, Trains & Cars']",3.0,Modern Family, Season 3," Planes, Trains & Cars",53270.0,,,,,,,,,,,,3129925.0,tt1442437,show,Modern Family,0.0,2009,2020,22.0,"Comedy,Drama,Romance"
1361,Modern Family: Season 3: The Last Walt,2020-06-15,Monday,June,"['Modern Family', ' Season 3', ' The Last Walt']",3.0,Modern Family, Season 3, The Last Walt,53270.0,,,,,,,,,,,,3129925.0,tt1442437,show,Modern Family,0.0,2009,2020,22.0,"Comedy,Drama,Romance"
1362,Friends: Season 3: The One Where Rachel Quits,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One Where Rachel Quits']",3.0,Friends, Season 3, The One Where Rachel Quits,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1363,Friends: Season 3: The One Where Rachel Quits,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One Where Rachel Quits']",3.0,Friends, Season 3, The One Where Rachel Quits,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1364,Friends: Season 3: The One Where Rachel Quits,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One Where Rachel Quits']",3.0,Friends, Season 3, The One Where Rachel Quits,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1365,Modern Family: Season 3: Election Day,2020-06-15,Monday,June,"['Modern Family', ' Season 3', ' Election Day']",3.0,Modern Family, Season 3, Election Day,53270.0,,,,,,,,,,,,3129925.0,tt1442437,show,Modern Family,0.0,2009,2020,22.0,"Comedy,Drama,Romance"
1366,Modern Family: Season 3: Send Out the Clowns,2020-06-15,Monday,June,"['Modern Family', ' Season 3', ' Send Out the Clowns']",3.0,Modern Family, Season 3, Send Out the Clowns,53270.0,,,,,,,,,,,,3129925.0,tt1442437,show,Modern Family,0.0,2009,2020,22.0,"Comedy,Drama,Romance"
1367,Modern Family: Season 3: Leap Day,2020-06-15,Monday,June,"['Modern Family', ' Season 3', ' Leap Day']",3.0,Modern Family, Season 3, Leap Day,53270.0,,,,,,,,,,,,3129925.0,tt1442437,show,Modern Family,0.0,2009,2020,22.0,"Comedy,Drama,Romance"
1368,Friends: Season 3: The One with the Football,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with the Football']",3.0,Friends, Season 3, The One with the Football,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1369,Friends: Season 3: The One with the Football,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with the Football']",3.0,Friends, Season 3, The One with the Football,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
1370,Friends: Season 3: The One with the Football,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with the Football']",3.0,Friends, Season 3, The One with the Football,2191.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",302508.0,tt0315608,show,Friends,0.0,2002,N,50.0,"Drama,Romance"
1371,Friends: Season 3: The One with the Giant Poking Device,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with the Giant Poking Device']",3.0,Friends, Season 3, The One with the Giant Poking Device,2189.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",76980.0,tt0078615,show,Friends,0.0,1979,1979,60.0,"Comedy,Drama"
1372,Friends: Season 3: The One with the Giant Poking Device,2020-06-15,Monday,June,"['Friends', ' Season 3', ' The One with the Giant Poking Device']",3.0,Friends, Season 3, The One with the Giant Poking Device,2190.0,70153404.0,TV Show,,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer",United States,,2003.0,TV-14,10 Seasons,"Classic & Cult TV, TV Comedies","This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan.",106416.0,tt0108778,show,Friends,0.0,1994,2004,22.0,"Comedy,Romance"
